madrid_wind_speed,valencia_wind_deg,bilbao_rain_1h,valencia_wind_speed,seville_humidity,madrid_humidity,bilbao_clouds_all,bilbao_wind_speed,seville_clouds_all,bilbao_wind_deg,barcelona_wind_speed,barcelona_wind_deg,madrid_clouds_all,seville_wind_speed,barcelona_rain_1h,seville_pressure,seville_rain_1h,barcelona_pressure,seville_rain_3h,madrid_rain_1h,barcelona_rain_3h,madrid_weather_id,barcelona_weather_id,bilbao_pressure,seville_weather_id,valencia_pressure,seville_temp_max,bilbao_weather_id,valencia_humidity,month_of_year,day_of_month,day_of_week,hour_of_day,load_shortfall_3h
1.0,3,0.0,0.3333333333,68.6666666667,67.6666666667,75.0,1.3333333333,0.0,206.6666666667,2.3333333333,236.6666666667,0.0,3.3333333333,0.0,13,0.0,1017.0,0.0,0.0,0.0,800.0,801.0,1021.0,800.0,1017.0,302.15,803.0,68.6666666667,5,31,1,3,9038.6666666667
1.3333333333,7,0.0,0.6666666667,70.0,83.3333333333,75.0,4.0,0.0,303.3333333333,2.3333333333,326.6666666667,0.0,0.6666666667,0.1,13,0.0,1017.0,0.0,0.0,0.0,800.0,700.3333333333,1021.3333333333,800.0,1017.6666666667,304.15,803.0,70.3333333333,5,31,1,6,7963.6666666667
1.3333333333,4,0.0,0.3333333333,54.6666666667,63.0,75.0,5.6666666667,0.0,316.6666666667,3.3333333333,323.3333333333,0.0,1.3333333333,0.0,13,0.0,1017.6666666667,0.0,0.0,0.0,800.0,801.0,1022.6666666667,800.0,1018.3333333333,311.15,803.0,44.3333333333,5,31,1,9,10731.6666666667
3.6666666667,5,0.0,4.6666666667,33.3333333333,41.3333333333,75.0,7.3333333333,0.0,326.6666666667,5.0,173.3333333333,6.6666666667,1.6666666667,0.0,13,0.0,1018.0,0.0,0.0,0.0,800.3333333333,801.0,1023.6666666667,800.0,1018.0,311.4833333333,803.0,41.3333333333,5,31,1,12,9327.3333333333
2.0,4,0.0,6.0,24.0,36.6666666667,30.0,6.3333333333,0.0,325.0,5.0,166.6666666667,40.0,1.6666666667,0.0,12,0.0,1017.3333333333,0.0,0.0,0.0,802.0,801.0,1024.0,800.0,1018.0,311.8166666667,801.6666666667,48.0,5,31,1,15,9169.3333333333
3.3333333333,5,0.0,3.6666666667,18.0,31.0,26.6666666667,6.0,0.0,331.6666666667,3.0,140.0,20.0,3.0,0.6,10,0.0,1017.3333333333,0.0,0.0,0.0,801.0,601.0,1023.0,800.0,1018.0,306.8166666667,801.3333333333,47.0,5,31,1,18,8451.0
5.0,2,0.0,1.0,25.3333333333,38.0,45.0,5.3333333333,0.0,326.6666666667,1.6666666667,100.0,0.0,1.0,0.0,10,0.0,1018.3333333333,0.0,0.0,0.0,800.0,801.0,1024.3333333333,800.0,1018.6666666667,304.8166666667,802.0,50.0,5,31,1,21,8165.3333333333
3.0,8,0.0,1.3333333333,48.0,51.3333333333,29.0,2.6666666667,0.0,196.6666666667,2.0,80.0,0.0,0.3333333333,0.0,12,0.0,1019.0,0.0,0.0,0.0,800.0,801.0,1025.0,800.0,1019.3333333333,303.4833333333,801.3333333333,63.0,6,1,2,0,9761.0
1.6666666667,9,0.0,2.0,57.6666666667,62.0,26.6666666667,1.0,0.0,166.6666666667,2.3333333333,326.6666666667,0.0,1.0,0.0,12,0.0,1017.6666666667,0.0,0.0,0.0,800.0,801.0,1024.0,800.0,1018.6666666667,303.4833333333,801.3333333333,64.3333333333,6,1,2,3,-2784.0
2.0,9,0.0,2.0,66.3333333333,70.6666666667,75.0,1.6666666667,0.0,279.0,3.6666666667,333.3333333333,0.0,1.0,0.0,12,0.0,1017.0,0.0,0.0,0.0,800.0,800.3333333333,1023.0,800.0,1018.0,305.8166666667,803.0,60.3333333333,6,1,2,6,-5870.6666666667
0.6666666667,3,0.0,0.6666666667,40.3333333333,55.6666666667,63.3333333333,5.0,0.0,306.6666666667,3.3333333333,330.0,0.0,2.3333333333,0.0,13,0.0,1018.0,0.0,0.0,0.0,800.0,801.0,1023.0,787.0,1019.0,308.15,802.6666666667,37.0,6,1,2,9,-4755.3333333333
1.3333333333,1,0.3,1.6666666667,23.0,38.3333333333,51.6666666667,7.0,0.0,330.0,4.0,176.6666666667,0.0,3.6666666667,0.6,12,0.0,1017.0,0.0,0.0,0.0,800.0,601.0,1022.6666666667,787.0,1017.6666666667,308.15,702.0,22.3333333333,6,1,2,12,-1032.0
2.3333333333,5,0.0,4.6666666667,18.0,26.6666666667,16.6666666667,5.3333333333,0.0,335.6666666667,4.0,163.3333333333,0.0,3.3333333333,0.0,9,0.0,1017.0,0.0,0.0,0.0,800.0,801.0,1021.3333333333,800.0,1016.3333333333,307.15,800.6666666667,35.3333333333,6,1,2,15,-2041.6666666667
2.0,3,0.0,5.0,14.0,25.0,30.0,6.3333333333,0.0,323.3333333333,4.0,120.0,0.0,2.0,0.0,6,0.0,1016.0,0.0,0.0,0.0,800.0,801.0,1021.0,800.0,1015.6666666667,306.15,801.6666666667,52.3333333333,6,1,2,18,-2157.0
4.0,2,0.0,3.3333333333,25.6666666667,40.3333333333,51.6666666667,2.3333333333,0.0,340.0,2.3333333333,103.3333333333,0.0,0.6666666667,0.0,5,0.0,1017.3333333333,0.0,0.0,0.0,800.0,801.0,1021.0,800.0,1016.3333333333,304.15,802.3333333333,70.6666666667,6,1,2,21,2523.3333333333
2.0,1,0.0,1.0,41.3333333333,39.0,75.0,1.3333333333,0.0,306.6666666667,0.6666666667,86.6666666667,0.0,3.0,0.0,6,0.0,1017.6666666667,0.0,0.0,0.0,800.0,801.0,1021.0,800.0,1017.0,302.15,803.0,74.3333333333,6,2,3,0,2717.6666666667
0.6666666667,6,0.0,1.0,61.3333333333,50.3333333333,75.0,0.3333333333,0.0,100.0,2.0,316.6666666667,0.0,1.0,0.0,5,0.0,1016.6666666667,0.0,0.0,0.0,800.0,801.0,1019.6666666667,800.0,1016.0,298.15,803.0,82.0,6,2,3,3,8099.0
1.0,7,0.0,1.0,73.6666666667,66.0,75.0,1.0,0.0,216.3333333333,2.3333333333,323.3333333333,0.0,0.6666666667,0.0,4,0.0,1016.0,0.0,0.0,0.0,800.0,801.0,1018.0,800.0,1015.6666666667,302.4833333333,803.0,71.6666666667,6,2,3,6,5719.3333333333
0.6666666667,1,0.0,0.6666666667,52.6666666667,53.3333333333,75.0,0.6666666667,0.0,8.3333333333,2.3333333333,276.6666666667,0.0,1.0,0.0,5,0.0,1015.6666666667,0.0,0.0,0.0,800.0,801.0,1018.0,800.0,1016.0,309.15,803.0,44.0,6,2,3,9,7717.0
0.6666666667,3,0.0,3.6666666667,30.0,31.3333333333,75.0,0.3333333333,0.0,8.3333333333,4.0,176.6666666667,0.0,1.3333333333,0.0,5,0.0,1015.0,0.0,0.0,0.0,800.0,801.0,1017.3333333333,800.0,1014.6666666667,309.8166666667,803.0,37.6666666667,6,2,3,12,9965.0
1.6666666667,4,0.0,4.0,20.3333333333,21.3333333333,62.3333333333,1.0,0.0,28.3333333333,4.6666666667,190.0,0.0,1.3333333333,0.0,3,0.0,1014.3333333333,0.0,0.0,0.0,800.0,801.0,1015.3333333333,800.0,1013.0,308.8166666667,802.6666666667,51.0,6,2,3,15,9033.3333333333
1.3333333333,3,0.0,3.6666666667,22.0,24.0,69.0,2.0,0.0,65.0,4.6666666667,216.6666666667,0.0,2.6666666667,0.0,2,0.0,1013.0,0.0,0.0,0.0,800.0,801.0,1015.0,800.0,1012.6666666667,306.4833333333,803.0,57.0,6,2,3,18,5501.6666666667
2.0,2,0.0,1.0,32.6666666667,14.6666666667,26.6666666667,2.0,0.0,200.0,1.6666666667,130.0,0.0,4.0,0.0,3,0.0,1013.3333333333,0.0,0.0,0.0,800.0,800.6666666667,1015.3333333333,800.0,1015.0,305.4833333333,801.3333333333,58.3333333333,6,2,3,21,8490.0
0.6666666667,1,0.0,1.0,49.3333333333,40.3333333333,20.0,1.3333333333,0.0,38.3333333333,0.6666666667,110.0,0.0,3.3333333333,0.0,4,0.0,1014.0,0.0,0.0,0.0,800.0,801.0,1015.0,800.0,1012.6666666667,300.4833333333,801.0,61.3333333333,6,3,4,0,8091.3333333333
1.6666666667,4,0.0,0.6666666667,68.3333333333,64.3333333333,80.0,1.0,0.0,123.3333333333,1.6666666667,303.3333333333,0.0,1.6666666667,0.0,3,0.0,1013.3333333333,0.0,0.0,0.0,800.0,801.0,1014.3333333333,800.0,1012.3333333333,298.8166666667,803.3333333333,69.3333333333,6,3,4,3,1121.0
1.0,1,0.0,0.3333333333,82.3333333333,72.6666666667,26.6666666667,1.3333333333,25.0,60.0,3.0,323.3333333333,0.0,2.6666666667,0.0,3,0.0,1012.0,0.0,0.0,0.0,800.0,801.0,1013.0,801.0,1012.0,302.4833333333,801.3333333333,70.6666666667,6,3,4,6,-1467.3333333333
0.6666666667,6,0.0,1.6666666667,77.3333333333,59.6666666667,6.6666666667,1.6666666667,75.0,120.0,2.3333333333,253.3333333333,0.0,4.6666666667,0.0,4,0.0,1012.3333333333,0.0,0.0,0.0,800.0,800.3333333333,1012.3333333333,803.0,1012.0,308.15,800.3333333333,61.3333333333,6,3,4,9,-397.0
2.0,3,0.0,2.6666666667,52.0,35.3333333333,0.0,1.3333333333,20.0,46.6666666667,6.0,183.3333333333,0.0,6.3333333333,0.0,5,0.0,1012.0,0.0,0.0,0.0,800.0,800.3333333333,1011.0,801.0,1012.0,308.8166666667,800.0,63.3333333333,6,3,4,12,817.0
4.3333333333,4,0.0,4.3333333333,47.0,21.0,20.0,2.6666666667,6.6666666667,26.6666666667,6.6666666667,206.6666666667,40.0,7.3333333333,0.0,4,0.0,1011.3333333333,0.0,0.0,0.0,802.0,800.6666666667,1010.3333333333,800.3333333333,1010.3333333333,308.15,801.0,52.0,6,3,4,15,-518.6666666667
3.3333333333,3,0.0,4.6666666667,46.6666666667,20.6666666667,20.0,5.0,0.0,303.3333333333,5.6666666667,216.6666666667,13.3333333333,8.0,0.6,4,0.0,1010.3333333333,0.0,0.0,0.0,800.6666666667,600.6666666667,1009.6666666667,800.0,1009.6666666667,304.8166666667,801.0,53.0,6,3,4,18,-1489.3333333333
4.3333333333,2,0.2,1.6666666667,64.0,28.0,26.6666666667,3.6666666667,0.0,306.6666666667,2.3333333333,280.0,0.0,6.3333333333,0.3,4,0.0,1011.3333333333,0.0,0.0,0.0,800.0,700.3333333333,1011.3333333333,800.0,1013.0,303.4833333333,613.6666666667,71.3333333333,6,3,4,21,3993.0
2.3333333333,5,0.0,1.0,78.6666666667,40.0,51.6666666667,1.6666666667,0.0,210.0,2.0,256.6666666667,0.0,3.0,0.9,7,0.0,1012.0,0.0,0.0,0.0,800.0,501.0,1013.0,800.0,1011.0,301.15,802.3333333333,74.3333333333,6,4,5,0,5082.6666666667
1.3333333333,7,0.3,0.3333333333,87.0,55.6666666667,63.3333333333,1.3333333333,0.0,310.0,2.3333333333,306.6666666667,0.0,1.6666666667,0.3,6,0.0,1011.0,0.0,0.0,0.0,800.0,700.3333333333,1014.0,800.0,1011.0,299.4833333333,702.0,75.3333333333,6,4,5,3,1434.6666666667
1.3333333333,1,0.1,0.6666666667,91.0,75.3333333333,75.0,1.3333333333,6.6666666667,210.0,1.6666666667,310.0,33.3333333333,1.3333333333,0.3,8,0.0,1011.0,0.0,0.6,0.0,563.0,700.3333333333,1014.0,800.3333333333,1010.6666666667,302.4833333333,534.3333333333,74.0,6,4,5,6,490.6666666667
1.3333333333,1,0.1,0.6666666667,73.3333333333,75.3333333333,75.0,1.6666666667,20.0,303.3333333333,2.6666666667,263.3333333333,26.6666666667,1.6666666667,0.0,10,0.0,1011.3333333333,0.0,0.3,0.0,459.3333333333,800.6666666667,1014.6666666667,801.0,1011.6666666667,308.4833333333,534.3333333333,65.3333333333,6,4,5,9,6900.3333333333
1.0,1,0.1,1.3333333333,45.0,59.0,75.0,2.6666666667,0.0,313.3333333333,3.3333333333,103.3333333333,6.6666666667,2.0,0.3,10,0.0,1012.3333333333,0.0,0.0,0.0,800.3333333333,701.0,1016.3333333333,800.0,1012.0,308.15,634.0,70.3333333333,6,4,5,12,8848.6666666667
2.6666666667,2,0.0,1.3333333333,34.6666666667,33.6666666667,75.0,1.3333333333,0.0,116.6666666667,2.6666666667,126.6666666667,20.0,3.0,5.3,8,0.0,1013.0,0.0,0.0,0.0,801.0,502.0,1016.3333333333,800.0,1012.3333333333,307.4833333333,601.3333333333,70.0,6,4,5,15,6909.0
2.6666666667,1,0.0,1.0,38.0,24.6666666667,75.0,1.6666666667,0.0,126.6666666667,2.6666666667,83.3333333333,20.0,4.6666666667,1.0,5,0.0,1013.0,0.0,0.0,0.0,801.0,701.6666666667,1016.6666666667,800.0,1012.0,304.15,803.0,51.3333333333,6,4,5,18,5681.0
2.3333333333,5,0.0,1.6666666667,62.6666666667,33.0,75.0,0.6666666667,0.0,0.0,1.3333333333,136.6666666667,20.0,6.0,0.1,7,0.0,1013.6666666667,0.0,0.0,0.0,801.0,700.6666666667,1017.6666666667,800.0,1013.3333333333,303.15,803.0,71.0,6,4,5,21,5980.0
1.0,3,0.0,0.6666666667,80.6666666667,64.6666666667,68.3333333333,1.0,4.0,13.3333333333,2.6666666667,290.0,0.0,2.3333333333,0.0,10,0.0,1015.0,0.0,0.0,0.0,800.0,801.0,1019.0,800.3333333333,1016.0,302.15,803.0,86.3333333333,6,5,6,0,6577.0
0.6666666667,1,0.0,0.6666666667,87.6666666667,80.3333333333,66.6666666667,1.0,4.0,59.0,3.6666666667,316.6666666667,0.0,0.6666666667,0.0,9,0.0,1014.3333333333,0.0,0.0,0.0,800.0,801.0,1018.3333333333,800.3333333333,1015.0,302.15,803.0,91.3333333333,6,5,6,3,5834.0
0.3333333333,1,0.0,0.6666666667,87.0,89.0,75.0,1.0,0.0,145.6666666667,2.6666666667,323.3333333333,0.0,0.6666666667,0.0,9,0.0,1015.3333333333,0.0,0.0,0.0,800.0,800.3333333333,1017.6666666667,773.6666666667,1015.3333333333,303.8166666667,803.0,89.6666666667,6,5,6,6,4876.6666666667
0.3333333333,1,0.0,1.0,73.3333333333,65.3333333333,90.0,0.6666666667,0.0,53.3333333333,2.0,273.3333333333,0.0,1.6666666667,0.0,10,0.0,1016.6666666667,0.0,0.3,0.0,700.3333333333,800.6666666667,1018.0,800.0,1016.6666666667,309.8166666667,783.0,75.0,6,5,6,9,9447.0
1.6666666667,2,0.0,2.0,42.6666666667,38.6666666667,68.3333333333,2.0,0.0,110.0,4.3333333333,193.3333333333,0.0,0.6666666667,0.0,10,0.0,1017.0,0.0,0.0,0.0,800.0,801.0,1018.0,800.0,1017.0,309.15,803.0,51.6666666667,6,5,6,12,10575.3333333333
3.0,2,0.0,4.3333333333,28.3333333333,24.3333333333,13.3333333333,1.0,0.0,10.0,7.0,216.6666666667,0.0,1.0,0.0,8,0.0,1016.3333333333,0.0,0.0,0.0,800.0,801.0,1016.0,800.0,1016.0,307.8166666667,800.6666666667,45.0,6,5,6,15,10209.6666666667
2.6666666667,4,0.0,4.6666666667,25.0,20.6666666667,38.3333333333,4.3333333333,0.0,203.3333333333,7.0,223.3333333333,0.0,2.0,0.0,5,0.0,1016.0,0.0,0.0,0.0,800.0,801.0,1015.3333333333,800.0,1016.0,305.15,801.6666666667,53.3333333333,6,5,6,18,9105.0
3.0,2,0.0,2.0,34.3333333333,27.3333333333,85.0,3.3333333333,0.0,303.3333333333,4.3333333333,226.6666666667,0.0,4.3333333333,0.0,6,0.0,1017.0,0.0,0.0,0.0,800.0,800.6666666667,1017.3333333333,800.0,1016.6666666667,304.15,803.6666666667,73.0,6,5,6,21,9765.6666666667
2.0,1,0.0,0.6666666667,57.6666666667,45.6666666667,80.0,0.6666666667,0.0,96.6666666667,1.3333333333,243.3333333333,0.0,1.6666666667,0.0,10,0.0,1018.0,0.0,0.0,0.0,800.0,800.6666666667,1018.0,800.0,1018.0,303.15,803.3333333333,80.3333333333,6,6,0,0,10027.3333333333
1.3333333333,1,0.0,0.6666666667,75.3333333333,65.6666666667,75.0,0.3333333333,0.0,0.0,1.0,203.3333333333,0.0,1.6666666667,0.0,8,0.0,1017.3333333333,0.0,0.0,0.0,800.0,800.6666666667,1017.0,800.0,1017.0,303.15,803.0,86.0,6,6,0,3,9560.6666666667
1.3333333333,1,0.0,1.0,82.0,71.0,63.3333333333,1.0,0.0,267.3333333333,3.0,310.0,0.0,1.0,0.0,10,0.0,1017.0,0.0,0.0,0.0,800.0,800.0,1016.0,800.0,1017.0,304.8166666667,735.0,88.0,6,6,0,6,8618.3333333333
1.0,2,0.0,0.6666666667,62.0,58.3333333333,6.6666666667,0.6666666667,0.0,153.3333333333,2.3333333333,246.6666666667,20.0,1.6666666667,0.0,12,0.0,1017.6666666667,0.0,0.0,0.0,801.0,800.0,1016.0,800.0,1018.0,312.15,800.3333333333,67.6666666667,6,6,0,9,11939.6666666667
2.3333333333,3,0.0,2.0,34.3333333333,39.6666666667,20.0,3.3333333333,0.0,300.0,5.0,193.3333333333,13.3333333333,1.3333333333,0.0,12,0.0,1018.0,0.0,0.0,0.0,800.6666666667,800.0,1017.3333333333,800.0,1018.0,315.15,801.0,50.3333333333,6,6,0,12,11553.0
3.6666666667,5,0.0,5.6666666667,25.3333333333,23.6666666667,75.0,3.6666666667,0.0,326.6666666667,6.3333333333,200.0,20.0,1.6666666667,0.6,11,0.0,1018.0,0.0,0.0,0.0,801.0,600.6666666667,1018.6666666667,800.0,1016.6666666667,309.15,602.0,50.6666666667,6,6,0,15,11740.3333333333
3.6666666667,2,0.0,5.6666666667,21.6666666667,22.3333333333,26.6666666667,2.6666666667,0.0,216.6666666667,4.0,213.3333333333,6.6666666667,1.6666666667,8.3,8,0.0,1017.6666666667,0.0,0.0,0.0,800.3333333333,502.3333333333,1019.0,800.0,1016.3333333333,306.8166666667,801.3333333333,58.3333333333,6,6,0,18,12206.0
3.3333333333,2,0.0,5.3333333333,35.3333333333,28.0,20.0,1.3333333333,0.0,319.6666666667,2.3333333333,230.0,0.0,3.3333333333,0.0,10,0.0,1018.6666666667,0.0,0.0,0.0,800.0,801.0,1020.6666666667,800.0,1018.0,304.8166666667,801.0,61.3333333333,6,6,0,21,12870.6666666667
2.0,2,0.0,1.0,47.3333333333,45.6666666667,20.0,0.3333333333,0.0,125.0,3.3333333333,236.6666666667,0.0,1.3333333333,0.0,12,0.0,1019.6666666667,0.0,0.0,0.0,800.0,801.0,1023.0,800.0,1020.0,303.8166666667,801.0,71.3333333333,6,7,1,0,13340.0
1.3333333333,1,0.0,0.6666666667,66.6666666667,66.0,20.0,0.3333333333,0.0,128.3333333333,2.0,280.0,0.0,0.6666666667,0.0,13,0.0,1020.0,0.0,0.0,0.0,800.0,801.0,1023.6666666667,800.0,1020.0,301.8166666667,801.0,78.6666666667,6,7,1,3,11188.0
1.0,4,0.0,0.6666666667,72.0,73.3333333333,80.0,0.6666666667,0.0,103.3333333333,2.6666666667,330.0,0.0,0.6666666667,0.0,13,0.0,1020.6666666667,0.0,0.0,0.0,800.0,801.0,1023.6666666667,800.0,1020.3333333333,305.15,748.3333333333,77.0,6,7,1,6,10163.6666666667
1.0,1,0.0,0.6666666667,50.6666666667,51.6666666667,0.0,0.6666666667,0.0,0.0,1.3333333333,300.0,0.0,3.0,0.0,13,0.0,1022.0,0.0,0.0,0.0,800.0,800.3333333333,1024.0,800.0,1021.6666666667,313.15,800.0,61.6666666667,6,7,1,9,14282.6666666667
1.6666666667,2,0.0,3.6666666667,31.0,35.6666666667,0.0,1.0,0.0,0.0,2.6666666667,166.6666666667,0.0,4.0,0.0,13,0.0,1022.6666666667,0.0,0.0,0.0,800.0,800.6666666667,1023.0,800.0,1012.0514065222798,314.15,800.0,53.6666666667,6,7,1,12,16504.3333333333
2.3333333333,3,0.0,4.3333333333,19.6666666667,23.3333333333,13.3333333333,2.3333333333,0.0,60.0,4.3333333333,200.0,0.0,1.0,0.6,11,0.0,1021.6666666667,0.0,0.0,0.0,800.0,601.0,1022.0,800.0,1021.3333333333,311.15,800.6666666667,48.3333333333,6,7,1,15,16388.0
2.6666666667,5,0.0,3.6666666667,17.0,17.3333333333,13.3333333333,3.0,0.0,90.0,5.0,206.6666666667,0.0,2.0,0.0,8,0.0,1020.3333333333,0.0,0.0,0.0,800.0,800.6666666667,1022.0,800.0,1020.3333333333,310.15,800.6666666667,51.3333333333,6,7,1,18,15623.3333333333
2.6666666667,4,0.0,2.3333333333,26.0,18.6666666667,0.0,1.3333333333,0.0,145.0,1.6666666667,173.3333333333,0.0,2.6666666667,0.0,10,0.0,1021.3333333333,0.0,0.0,0.0,800.0,800.3333333333,1022.3333333333,800.0,1012.0514065222798,306.15,800.0,69.3333333333,6,7,1,21,15486.6666666667
1.3333333333,1,0.0,0.6666666667,39.6666666667,39.3333333333,0.0,0.3333333333,0.0,20.6666666667,1.0,190.0,0.0,3.0,0.0,13,0.0,1022.0,0.0,0.0,0.0,800.0,800.0,1023.6666666667,800.0,1012.0514065222798,303.4833333333,800.0,81.3333333333,6,8,2,0,15026.0
1.0,5,0.0,1.0,59.0,54.0,0.0,0.3333333333,0.0,168.6666666667,2.0,216.6666666667,0.0,1.0,0.0,13,0.0,1021.3333333333,0.0,0.0,0.0,800.0,800.3333333333,1023.3333333333,800.0,1021.3333333333,301.4833333333,800.0,82.0,6,8,2,3,7864.3333333333
1.0,4,0.0,0.0,65.0,70.3333333333,0.0,1.0,0.0,106.6666666667,2.6666666667,313.3333333333,0.0,0.6666666667,0.0,12,0.0,1020.0,0.0,0.0,0.0,800.0,800.0,1021.6666666667,800.0,1021.0,304.15,740.6666666667,82.0,6,8,2,6,5246.6666666667
0.0,2,0.0,0.6666666667,44.6666666667,50.6666666667,0.0,1.0,0.0,30.3333333333,2.6666666667,223.0,0.0,2.0,0.0,13,0.0,1020.0,0.0,0.0,0.0,800.0,800.0,1021.0,800.0,1020.6666666667,311.8166666667,747.3333333333,56.0,6,8,2,9,5341.3333333333
1.0,7,0.0,0.0,28.6666666667,30.3333333333,0.0,1.3333333333,0.0,60.0,2.3333333333,114.0,0.0,3.0,0.0,15,0.0,1019.6666666667,0.0,0.0,0.0,800.0,800.0,1008.3333333333,800.0,1021.6666666667,307.7926666667,800.0,36.6666666667,6,8,2,12,7137.3333333333
2.3333333333,7,0.0,0.6666666667,30.6666666667,20.3333333333,0.0,1.6666666667,0.0,64.6666666667,4.0,158.6666666667,0.0,1.0,0.0,19,0.0,1007.0,0.0,0.0,0.0,800.0,800.0,1001.0,800.0,1020.3333333333,309.808,800.0,32.6666666667,6,8,2,15,7423.0
3.0,3,0.0,0.6666666667,26.3333333333,17.3333333333,8.0,3.3333333333,0.0,39.3333333333,2.3333333333,212.6666666667,0.0,2.0,0.0,18,0.0,1000.0,0.0,0.0,0.0,800.0,800.0,1000.6666666667,800.0,1019.3333333333,309.5253333333,800.0,39.3333333333,6,8,2,18,7131.3333333333
2.3333333333,6,0.0,1.3333333333,30.3333333333,21.6666666667,2.6666666667,0.3333333333,0.0,110.0,1.6666666667,185.0,0.0,2.6666666667,0.0,19,0.0,1005.6666666667,0.0,0.0,0.0,800.0,800.6666666667,1001.6666666667,800.0,1019.6666666667,303.897,800.0,59.6666666667,6,8,2,21,7896.6666666667
1.3333333333,1,0.0,0.3333333333,45.6666666667,32.6666666667,0.0,0.6666666667,0.0,291.3333333333,1.6666666667,257.0,0.0,1.6666666667,0.0,19,0.0,1000.0,0.0,0.0,0.0,800.0,800.3333333333,1002.6666666667,800.0,1020.0,296.924,800.0,84.3333333333,6,9,3,0,7731.6666666667
0.3333333333,7,0.0,0.6666666667,64.0,39.3333333333,0.0,0.3333333333,0.0,258.3333333333,2.0,283.3333333333,0.0,1.0,0.0,18,0.0,1004.6666666667,0.0,0.0,0.0,800.0,800.0,1001.6666666667,800.0,1019.3333333333,292.9533333333,800.0,88.6666666667,6,9,3,3,14528.0
0.6666666667,10,0.0,1.0,69.3333333333,42.3333333333,24.0,0.6666666667,8.0,250.0,1.3333333333,316.0,0.0,1.0,0.0,18,0.0,998.0,0.0,0.0,0.0,800.0,800.0,1000.3333333333,800.6666666667,1018.6666666667,292.092,801.3333333333,75.6666666667,6,9,3,6,13651.0
1.0,6,0.0,1.0,47.0,25.6666666667,41.3333333333,0.6666666667,4.0,134.0,0.3333333333,209.0,0.0,1.0,0.0,18,0.0,998.0,0.0,0.0,0.0,800.0,800.0,999.3333333333,800.3333333333,1018.6666666667,299.447,802.0,48.6666666667,6,9,3,9,16819.3333333333
1.0,9,0.0,1.0,34.0,22.0,22.6666666667,1.3333333333,0.0,86.6666666667,1.3333333333,176.3333333333,0.0,2.3333333333,0.0,17,0.0,997.0,0.0,0.0,0.0,800.0,800.0,998.3333333333,800.0,1017.3333333333,306.432,801.3333333333,38.0,6,9,3,12,20273.0
2.3333333333,5,0.0,0.6666666667,31.0,19.6666666667,9.3333333333,2.0,0.0,30.0,2.0,196.0,5.3333333333,3.6666666667,0.0,16,0.0,996.3333333333,0.0,0.0,0.0,800.0,800.0,997.3333333333,800.0,1016.0,308.312,800.3333333333,36.6666666667,6,9,3,15,20942.6666666667
3.6666666667,5,0.0,1.6666666667,28.0,20.0,69.3333333333,2.3333333333,0.0,80.3333333333,1.3333333333,136.6666666667,0.0,5.0,0.0,15,0.0,1000.3333333333,0.0,0.0,0.0,800.0,801.0,996.3333333333,800.0,1013.6666666667,307.0106666667,803.3333333333,47.3333333333,6,9,3,18,20711.0
2.6666666667,4,0.0,2.3333333333,36.0,25.6666666667,88.0,0.6666666667,0.0,74.6666666667,1.0,226.6666666667,32.0,3.6666666667,0.0,15,0.0,995.3333333333,0.0,0.0,0.0,801.3333333333,801.0,997.0,800.0,1009.0,301.7643333333,804.0,69.0,6,9,3,21,20709.0
2.0,8,0.0,0.6666666667,50.6666666667,34.0,74.6666666667,0.6666666667,0.0,236.0,1.6666666667,275.0,29.3333333333,2.3333333333,0.0,16,0.0,995.6666666667,0.0,0.0,0.0,801.3333333333,801.0,997.0,800.0,1009.0,296.813,803.3333333333,69.0,6,10,4,0,20867.0
3.3333333333,10,0.0,0.6666666667,48.6666666667,36.3333333333,84.0,1.0,8.0,205.0,1.3333333333,312.6666666667,36.0,2.0,0.0,17,0.0,1000.3333333333,0.0,0.0,0.0,801.6666666667,802.3333333333,996.0,800.6666666667,1009.0,293.5483333333,803.6666666667,69.0,6,10,4,3,11418.3333333333
4.0,10,0.2,1.0,47.6666666667,45.6666666667,92.0,1.3333333333,9.3333333333,291.3333333333,1.6666666667,131.6666666667,14.6666666667,2.0,0.0,18,0.0,999.6666666667,0.0,0.0,0.0,800.6666666667,802.3333333333,996.0,800.3333333333,1009.0,291.7803333333,601.3333333333,69.0,6,10,4,6,11110.6666666667
4.0,7,0.3,1.0,44.3333333333,26.6666666667,81.3333333333,1.3333333333,8.0,302.6666666667,2.0,58.0,0.0,2.0,0.0,18,0.0,1000.3333333333,0.0,0.0,0.0,800.0,802.0,997.3333333333,800.0,985.0,296.7913333333,500.0,57.0,6,10,4,9,14055.3333333333
4.0,6,0.3,0.6666666667,38.0,27.0,86.6666666667,1.6666666667,10.6666666667,304.0,2.0,100.0,0.0,2.6666666667,4.0,17,0.0,995.0,0.0,0.0,0.0,800.0,701.6666666667,998.0,800.6666666667,983.6666666667,302.2056666667,500.0,37.6666666667,6,10,4,12,14852.6666666667
4.0,8,0.3,0.3333333333,29.3333333333,24.3333333333,89.3333333333,0.3333333333,9.3333333333,255.0,2.0,181.0,16.0,3.6666666667,4.0,16,0.0,999.6666666667,0.0,0.0,0.0,800.6666666667,701.0,998.3333333333,800.3333333333,1003.6666666667,304.9213333333,500.0,29.0,6,10,4,15,14692.6666666667
